2018-01-04 22:00:32,320 INFO     Initializing random weights using seed idx 2 and seed 754
2018-01-04 22:00:32,375 INFO     inception_pool Chain 4: shape = (?, 3, 3, 96) 
2018-01-04 22:00:32,375 INFO     Initializing random weights using seed idx 3 and seed 991
2018-01-04 22:00:32,427 INFO     inception_1x1_FT: Chain 1: shape = (?, 3, 3, 256)
2018-01-04 22:00:32,431 INFO     inception5a: (?, 3, 3, 736)
2018-01-04 22:00:32,431 INFO     Inside Inception module 5a FT: (?, 3, 3, 736)
2018-01-04 22:00:32,431 INFO     Initializing random weights using seed idx 4 and seed 302
2018-01-04 22:00:32,490 INFO     Initializing random weights using seed idx 5 and seed 992
2018-01-04 22:00:32,546 INFO     inception_3x3 Chain 2: shape = (?, 3, 3, 384) 
2018-01-04 22:00:32,548 INFO     Initializing random weights using seed idx 6 and seed 223
2018-01-04 22:00:32,611 INFO     inception_pool Chain 4: shape = (?, 3, 3, 96) 
2018-01-04 22:00:32,611 INFO     Initializing random weights using seed idx 7 and seed 645
2018-01-04 22:00:32,664 INFO     inception_1x1_FT: Chain 1: shape = (?, 3, 3, 256)
2018-01-04 22:00:32,669 INFO     inception5a(?, 3, 3, 736)
2018-01-04 22:00:32,672 INFO     X after FC pool: (?, 1, 1, 736)
2018-01-04 22:00:32,672 INFO     Initializing random weights using seed 6752
2018-01-04 22:00:33,609 INFO     X after X Flattened: (?, 736)
2018-01-04 22:00:33,612 INFO     X after FC Matmul: (?, 128)
2018-01-04 22:00:36,983 INFO     PREPROCESSING THE DATASET ..........
2018-01-04 22:00:36,985 INFO     Initialing random horizontal flip
2018-01-04 22:00:37,008 INFO     Adding random brightness
2018-01-04 22:00:37,018 INFO     Adding random Contrast
2018-01-04 22:00:37,027 INFO     Standarizing the image
2018-01-04 22:00:39,700 INFO     RUNNING : 1 FOLD ...........................
2018-01-04 22:00:39,728 INFO     trnX.shape = (9, 18, 96, 96, 3), trnY.shape = (9, 18), cvX.shape = (18, 96, 96, 3), cvY.shape = (18,)
2018-01-04 22:00:39,728 INFO     RUNNING : 1 EPOCH ........................
2018-01-04 22:00:39,728 INFO     RUNNING BATCH 1 for shape = (18, 96, 96, 3)
2018-01-04 22:00:40,278 INFO     Shuffling hard negative selection with seed idx = 0 and seed 213
2018-01-04 22:00:40,279 INFO     Hard Negative Index [11]
2018-01-04 22:00:40,279 INFO     Shuffled Hard Negative Index [11]
2018-01-04 22:00:40,279 INFO     chosen Hard Negative Index [0, 1, 17]
2018-01-04 22:00:40,279 INFO     Shuffling hard negative selection with seed idx = 1 and seed 436
2018-01-04 22:00:40,279 INFO     Hard Negative Index [ 2  6  5 11  9  0  3  4  7  1 10  8]
2018-01-04 22:00:40,279 INFO     Shuffled Hard Negative Index [ 4 10  5  6  9  0  7  1  8  3  2 11]
2018-01-04 22:00:40,279 INFO     chosen Hard Negative Index [0, 2, 10]
2018-01-04 22:00:40,280 INFO     Shuffling hard negative selection with seed idx = 2 and seed 754
2018-01-04 22:00:40,280 INFO     Hard Negative Index [11  8  0  7  4]
2018-01-04 22:00:40,280 INFO     Shuffled Hard Negative Index [ 4  0  8  7 11]
2018-01-04 22:00:40,280 INFO     chosen Hard Negative Index [0, 3, 10]
2018-01-04 22:00:40,280 INFO     Shuffling hard negative selection with seed idx = 3 and seed 991
2018-01-04 22:00:40,280 INFO     Hard Negative Index [10  3  4  5  1  7  8 11  0]
2018-01-04 22:00:40,280 INFO     Shuffled Hard Negative Index [ 3  8  5  0  4 11  7 10  1]
2018-01-04 22:00:40,280 INFO     chosen Hard Negative Index [0, 4, 9]
2018-01-04 22:00:40,281 INFO     Shuffling hard negative selection with seed idx = 4 and seed 302
2018-01-04 22:00:40,281 INFO     Hard Negative Index [10  3 11  1  0  7  8  5  4]
2018-01-04 22:00:40,281 INFO     Shuffled Hard Negative Index [ 7 10  0  8  1  4  3 11  5]
2018-01-04 22:00:40,281 INFO     chosen Hard Negative Index [0, 5, 13]
2018-01-04 22:00:40,281 INFO     Shuffling hard negative selection with seed idx = 5 and seed 992
2018-01-04 22:00:40,281 INFO     Hard Negative Index [10  6 11  5  1  0  3  2  7  9  4  8]
